,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
1529,1975,37284.0,1,1,46,1,0,0,3,6,0,1364515200,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,1.0,1.0,0.5,3.0
887,1973,57100.0,0,0,19,1,3,3,6,3,0,1386115200,0,0,1,0,0,0,0,0,0,0,1,0,0,10.5,34.5,19.5,1.5,48.0
2121,1960,41275.0,1,2,33,4,3,1,3,5,0,1395619200,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,11.0,0.0,1.0,4.5
240,1958,26490.0,0,0,92,2,3,1,5,6,0,1348272000,1,0,0,0,0,0,0,0,0,0,1,0,0,23.5,26.0,10.5,10.0,12.5
199,1954,77972.0,0,0,18,1,4,6,9,1,0,1395100800,0,0,1,0,0,0,0,0,0,0,1,0,0,11.0,159.5,16.5,51.0,6.0
45,1954,72550.0,1,1,39,9,5,2,12,8,0,1352332800,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0,158.5,25.0,19.0,19.0
1695,1984,35196.0,1,0,68,6,6,1,5,8,0,1352764800,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0,70.5,21.5,19.5,93.5
1569,1987,75794.0,0,0,33,1,7,5,12,3,0,1387843200,0,0,1,0,0,0,0,0,1,0,0,0,0,80.0,312.5,31.5,16.0,24.0
137,1973,35688.0,2,1,94,7,4,1,4,8,0,1345593600,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5,45.0,6.0,0.5,16.0
1743,1977,72117.0,0,1,34,1,9,7,9,5,0,1376956800,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,85.5,32.5,30.0,25.0
1059,1961,88347.0,0,0,32,1,4,7,9,1,0,1372809600,0,0,1,0,0,0,0,0,0,0,1,0,0,89.0,277.5,38.5,69.0,59.0
1189,1956,50965.0,0,1,87,3,10,4,5,8,0,1361318400,0,0,0,1,0,0,0,0,1,0,0,0,0,6.5,42.5,4.0,3.0,14.5
2030,1951,32871.0,1,1,28,1,1,0,3,4,0,1362787200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,6.0,0.0,1.0,2.5
2122,1973,63516.0,1,1,30,4,4,1,7,5,0,1373068800,0,0,0,0,1,0,0,0,0,0,1,0,0,5.5,57.0,7.5,7.0,2.5
1984,1972,46423.0,1,1,6,3,2,0,4,7,0,1379462400,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,8.0,0.0,0.0,4.0
1632,1963,34213.0,1,1,2,3,3,1,2,9,0,1346976000,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,14.0,3.0,1.5,13.0
381,1984,15345.0,1,0,51,2,1,1,2,8,0,1346371200,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,8.0,1.5,1.0,9.5
205,1948,83790.0,0,0,81,1,8,10,6,3,0,1384473600,0,0,0,1,0,0,0,0,1,0,0,0,0,8.0,208.5,21.0,24.0,8.0
2016,1977,75330.0,1,1,94,4,10,3,12,6,0,1349308800,0,0,1,0,0,0,0,0,1,0,0,0,0,41.0,128.5,46.5,30.5,30.5
1965,1957,21994.0,0,1,4,1,0,0,3,5,0,1356307200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.0,1.5,0.5,1.5
1266,1957,37633.0,1,1,49,2,1,0,3,9,0,1348099200,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,10.0,0.0,0.0,0.5
638,1955,49431.0,0,1,9,2,7,1,5,8,0,1343952000,0,0,1,0,0,0,0,1,0,0,0,0,0,1.5,50.0,13.0,0.0,8.5
448,1975,33183.0,1,0,46,2,4,0,3,7,0,1393200000,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5,19.5,8.5,7.5,18.5
510,1958,77863.0,0,0,20,1,4,5,10,2,0,1385510400,0,0,0,0,1,0,0,0,0,0,1,0,0,19.0,159.5,8.0,12.5,6.0
423,1986,7500.0,1,0,96,2,2,0,3,8,0,1360195200,1,0,0,0,0,0,0,0,1,0,0,0,0,5.5,2.5,2.0,3.0,4.5
6,1971,55635.0,0,1,34,4,7,3,7,6,0,1352764800,0,0,1,0,0,0,0,1,0,0,0,0,0,32.5,82.0,25.0,24.5,13.5
1121,1962,85696.0,0,0,88,1,4,6,9,1,0,1367539200,0,0,0,0,1,0,0,1,0,0,0,0,0,38.0,197.5,58.0,0.0,6.0
1434,1965,32727.0,0,0,38,2,7,3,5,8,0,1346112000,0,0,0,0,1,0,0,0,0,0,1,0,0,6.5,90.0,43.0,6.5,35.0
158,1957,26091.0,1,1,84,3,2,1,3,5,0,1393286400,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0,9.5,4.0,8.5,10.0
1210,1955,61284.0,0,0,76,1,11,2,8,6,0,1381536000,0,0,0,0,1,0,0,0,0,1,0,0,0,7.5,53.0,10.0,3.5,22.5
32,1946,68657.0,0,0,4,1,3,5,9,7,0,1361318400,0,0,0,1,0,0,0,0,1,0,0,0,0,17.0,235.5,59.5,34.0,11.0
1641,1968,34916.0,2,0,89,4,5,1,3,9,0,1368576000,0,0,1,0,0,0,0,0,0,0,1,0,0,11.5,41.0,16.5,0.0,21.0
156,1959,52332.0,0,0,63,1,3,2,6,4,0,1377648000,0,0,1,0,0,0,0,1,0,0,0,0,0,2.5,16.5,3.5,0.0,1.0
521,1967,76982.0,0,0,19,1,8,3,4,4,0,1392422400,0,0,1,0,0,0,0,1,0,0,0,0,0,75.5,146.0,32.5,30.0,15.0
1358,1969,56242.0,0,1,72,5,8,4,11,6,0,1362268800,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,83.5,5.5,4.0,44.0
490,1976,65665.0,0,1,77,1,5,10,8,3,0,1385942400,0,0,1,0,0,0,0,0,1,0,0,0,0,81.0,193.5,53.0,18.0,14.5
1004,1973,34961.0,1,0,77,3,3,1,3,7,0,1403136000,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,13.0,2.0,0.5,0.5
1282,1946,78569.0,0,0,14,1,4,6,4,1,0,1392768000,0,0,1,0,0,0,0,0,1,0,0,0,0,39.5,311.0,103.5,87.5,47.5
1195,1955,65748.0,0,1,58,2,2,4,10,1,1,1365984000,0,0,1,0,0,0,0,0,0,0,1,0,0,36.5,46.5,47.5,39.0,17.0
1239,1970,55158.0,1,1,72,4,7,2,5,7,0,1343606400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,43.5,2.0,5.5,11.5
593,1965,81168.0,0,0,84,1,6,4,7,3,0,1399420800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,296.0,73.5,11.0,11.0
2202,1972,24434.0,2,0,9,2,2,1,2,7,0,1400371200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,4.0,10.0,0.0,8.5
1408,1958,38741.0,1,1,60,2,2,0,3,7,0,1396137600,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,8.5,4.0,3.0,6.5
1502,1976,37697.0,1,0,82,1,2,1,3,6,0,1391731200,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,10.5,5.5,2.0,4.0
1047,1973,35860.0,1,1,37,2,1,1,2,5,0,1400457600,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,4.0,2.0,1.0,10.0
1814,1977,54809.0,1,1,0,4,2,1,5,4,0,1378857600,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,28.5,6.5,6.5,11.0
622,1950,63120.0,0,1,53,5,8,4,9,7,0,1348790400,0,0,0,1,0,0,0,1,0,0,0,0,0,34.5,139.5,27.0,20.5,34.5
994,1979,77568.0,0,1,30,1,10,2,8,5,0,1345852800,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,198.0,116.0,89.0,79.0
2033,1955,36927.0,1,1,46,2,3,0,3,8,0,1401667200,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,8.0,0.0,0.0,2.0
406,1982,18492.0,1,0,75,1,1,0,2,8,0,1401926400,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,0.5,0.5
939,1976,16927.0,1,1,50,5,3,0,4,8,0,1360454400,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,11.5,1.5,0.5,2.0
545,1980,81741.0,0,0,75,0,6,6,7,2,0,1371340800,0,0,1,0,0,0,0,0,0,1,0,0,0,76.5,470.0,29.0,67.0,19.0
2085,1981,44953.0,0,0,31,1,7,3,13,6,0,1356048000,0,0,0,0,1,0,0,0,0,0,1,0,0,8.5,66.5,5.5,4.0,62.0
1501,1971,69930.0,0,0,21,1,4,5,12,3,0,1369526400,0,0,1,0,0,0,0,0,0,0,1,0,0,49.0,413.5,109.5,35.0,98.0
1849,1977,82326.0,0,0,30,1,5,10,6,2,0,1394409600,1,0,0,0,0,0,0,0,0,0,1,0,0,71.0,377.0,79.5,40.5,91.5
1663,1983,23536.0,1,0,53,1,0,0,3,3,0,1401840000,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.5,0.0,0.0,0.5
1709,1951,71107.0,0,1,61,2,7,6,13,4,0,1361059200,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,108.5,99.0,87.0,97.5
681,1949,26518.0,1,1,33,3,2,0,3,8,0,1365379200,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,14.0,1.5,1.5,1.0
895,1992,75114.0,0,0,40,1,3,10,5,2,0,1383782400,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0,261.5,31.5,30.0,12.0
153,1973,157243.0,0,1,98,15,0,22,0,0,0,1393632000,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,791.0,0.5,1.0,0.5
122,1969,73448.0,0,0,10,1,7,2,9,4,0,1391990400,0,0,1,0,0,0,0,0,1,0,0,0,0,53.0,94.5,11.5,20.5,65.0
2127,1969,40590.0,1,1,30,5,3,4,3,6,0,1380672000,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,25.0,3.0,5.5,18.5
120,1952,62998.0,0,1,10,5,5,4,5,5,0,1380499200,0,0,1,0,0,0,0,0,1,0,0,0,0,29.0,36.5,32.5,44.5,29.0
1921,1950,28320.0,0,1,68,1,1,0,3,8,0,1358121600,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,7.0,1.5,1.0,2.0
846,1987,7500.0,0,0,94,1,0,0,3,6,0,1357689600,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.5,2.0,0.5,2.5
600,1965,35791.0,2,1,94,2,1,0,3,8,0,1367798400,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,2.5,0.0,0.0,1.5
463,1977,41124.0,1,0,41,7,7,3,4,8,0,1351641600,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5,42.0,7.5,0.0,59.5
1859,1975,70300.0,1,0,89,3,5,5,13,8,0,1373846400,0,0,1,0,0,0,0,1,0,0,0,0,0,30.5,169.0,30.0,23.0,23.0
1623,1979,24594.0,1,0,94,1,1,0,3,5,0,1386633600,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5,3.0,5.0,0.0,4.5
1587,1990,51250.0,1,0,28,5,10,5,4,9,0,1364601600,1,0,0,0,0,0,0,0,0,1,0,0,0,16.0,115.0,17.0,16.0,20.0
1166,1961,54959.0,0,1,55,3,9,5,4,7,0,1358553600,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,30.0,0.0,0.0,12.0
1543,1954,79865.0,0,1,12,1,5,10,5,1,0,1403049600,0,0,1,0,0,0,0,1,0,0,0,0,0,49.5,139.0,92.5,60.5,19.0
313,1950,54432.0,2,1,37,1,1,0,3,4,0,1368057600,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,2.5,0.0,0.0,0.0
1258,1968,23748.0,1,0,97,3,2,1,3,8,0,1353456000,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,14.5,6.0,7.5,4.0
1416,1961,60544.0,1,1,92,4,5,1,5,6,0,1345852800,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,21.5,1.5,2.5,17.5
586,1955,72906.0,0,0,79,1,3,4,9,1,0,1379376000,0,0,1,0,0,0,0,0,0,1,0,0,0,16.0,259.5,35.5,37.5,27.0
1273,1971,52531.0,0,0,68,2,7,2,10,6,0,1356825600,0,0,1,0,0,0,0,0,1,0,0,0,0,56.0,75.5,25.5,36.0,62.5
946,1969,41021.0,1,0,12,2,2,0,3,6,0,1356825600,0,0,0,1,0,0,0,0,0,0,1,0,0,3.5,4.5,3.0,8.0,6.0
1851,1964,69932.0,0,1,97,2,7,6,11,4,0,1370995200,0,0,1,0,0,0,0,1,0,0,0,0,0,86.0,76.5,75.0,52.5,28.5
1790,1966,37758.0,1,1,49,2,1,0,3,8,0,1349308800,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,5.0,0.0,0.0,0.5
1829,1988,25008.0,1,0,72,2,1,0,3,8,0,1391299200,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,4.0,3.0,0.5,4.5
522,1952,57247.0,0,1,50,2,2,1,7,2,0,1375920000,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,16.0,18.5,27.0,3.0
1381,1972,65685.0,0,1,54,1,9,2,9,5,0,1396051200,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,24.5,0.0,3.5,28.5
197,1954,64497.0,0,1,17,5,11,4,9,8,0,1347235200,0,0,1,0,0,0,0,1,0,0,0,0,0,24.0,160.0,21.0,16.0,96.0
1230,1992,7500.0,1,0,63,4,3,2,2,9,0,1354492800,0,1,0,0,0,0,0,0,0,1,0,0,0,8.5,9.0,4.0,13.0,20.0
150,1945,70356.0,0,0,20,2,10,6,9,6,0,1352073600,0,0,0,0,1,0,0,0,1,0,0,0,0,8.0,124.5,21.5,8.0,16.5
528,1976,54058.0,0,1,56,2,4,6,8,3,0,1370304000,0,0,1,0,0,0,0,0,0,0,1,0,0,9.0,126.0,16.0,54.0,27.0
690,1970,35682.0,1,0,34,1,1,1,3,2,0,1403827200,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,4.0,3.0,1.0,9.0
180,1989,66973.0,0,0,98,1,8,7,12,3,0,1368748800,0,0,0,0,1,0,0,0,0,0,1,0,0,11.0,216.0,73.5,56.5,51.0
1315,1969,48752.0,1,1,8,5,6,1,5,9,0,1355270400,0,0,1,0,0,0,0,0,1,0,0,0,0,28.5,50.0,35.5,7.5,0.0
992,1968,19514.0,1,1,47,4,3,1,2,8,0,1390694400,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,10.5,1.0,0.5,14.0
1719,1971,42403.0,1,0,18,1,1,0,3,8,0,1386720000,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,5.5,0.0,2.5,1.5
832,1963,49980.0,0,1,79,2,3,1,5,5,0,1382486400,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,27.0,6.5,4.5,7.0
1198,1972,56721.0,1,1,64,5,4,1,5,6,0,1351641600,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,19.5,3.0,6.5,37.5
1740,1964,62905.0,0,1,68,3,7,2,8,4,0,1378771200,1,0,0,0,0,0,0,0,1,0,0,0,0,37.5,48.0,59.5,53.5,29.5
650,1974,45068.0,0,1,25,1,1,0,2,7,0,1368662400,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.5,0.0,0.0,1.5
257,1953,69267.0,0,0,31,2,3,4,5,7,0,1348272000,0,0,1,0,0,0,0,0,0,1,0,0,0,22.0,249.5,47.5,36.5,73.0
1678,1957,41437.0,1,1,5,1,1,0,3,7,0,1348272000,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.5
1441,1959,57957.0,0,1,24,7,4,6,8,3,1,1376870400,0,0,1,0,0,0,0,0,0,0,1,0,0,29.5,88.5,38.5,2.5,14.5
1045,1958,65196.0,0,2,34,2,7,6,11,5,0,1374710400,0,0,1,0,0,0,0,0,0,0,1,0,0,9.5,90.5,6.0,0.0,100.0
1862,1968,50616.0,0,1,56,2,4,0,4,7,0,1397779200,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,8.0,0.0,0.5,2.0
2034,1953,48794.0,1,1,97,1,1,0,3,4,0,1403740800,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.5,1.5,0.0,7.5
1336,1987,18227.0,1,0,21,1,0,1,2,8,0,1352332800,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,3.5,2.0,1.5,5.5
1994,1958,68281.0,0,0,31,1,2,9,13,5,0,1344297600,0,0,1,0,0,0,0,0,0,1,0,0,0,56.0,208.5,21.0,24.0,20.5
1505,1976,58597.0,1,1,20,12,7,4,9,7,0,1353369600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,92.0,5.0,14.0,10.5
474,1958,78952.0,0,1,11,2,2,5,12,6,0,1348444800,0,0,0,0,1,0,0,0,0,0,1,0,0,9.5,297.0,49.5,38.0,67.0
1962,1951,94642.0,0,0,35,0,5,7,9,1,0,1392163200,0,0,1,0,0,0,0,0,1,0,0,0,0,71.5,398.5,53.0,71.5,71.5
118,1953,54348.0,1,1,51,2,2,0,4,6,0,1402185600,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,8.0,0.0,0.0,2.0
178,1964,45759.0,1,1,13,2,2,0,3,7,0,1361577600,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,9.0,1.5,0.0,2.0
1388,1950,57045.0,0,1,40,3,4,2,9,3,0,1347062400,0,0,1,0,0,0,0,0,1,0,0,0,0,6.5,52.0,5.5,6.5,8.5
1361,1985,21355.0,1,0,5,2,2,1,2,6,0,1376956800,0,0,1,0,0,0,0,0,1,0,0,0,0,6.5,7.0,0.0,2.5,15.5
686,1978,71022.0,0,1,30,3,5,2,11,8,0,1392076800,0,0,1,0,0,0,0,1,0,0,0,0,0,6.0,139.0,0.0,6.0,121.0
297,1976,12571.0,1,0,86,4,3,1,3,6,0,1390003200,0,0,1,0,0,0,0,1,0,0,0,0,0,2.5,7.0,1.0,6.0,8.5
2026,1959,53154.0,0,1,50,1,3,1,4,4,0,1402272000,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,10.5,0.0,0.5,3.5
761,1958,74250.0,0,0,90,1,2,11,4,1,0,1390694400,0,0,0,0,1,0,0,0,0,0,1,0,0,5.5,196.0,37.5,0.0,0.0
465,1972,37760.0,1,0,54,1,2,0,3,6,0,1376179200,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5,6.5,1.0,5.0,0.0
109,1967,30753.0,1,1,85,2,1,1,3,5,0,1373500800,1,0,0,0,0,0,0,0,0,0,1,0,0,2.5,12.5,0.0,4.5,15.0
1437,1972,26290.0,1,1,49,4,2,0,4,6,0,1357948800,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,8.0,5.5,2.5,11.0
2118,1973,65333.0,0,1,58,7,9,4,8,6,0,1389916800,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5,46.0,0.0,7.5,15.0
542,1970,15315.0,0,0,27,2,2,0,4,5,0,1375488000,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,6.5,7.5,4.0,8.5
1329,1975,33249.0,1,0,11,2,2,1,3,6,0,1361318400,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0,10.5,9.5,7.0,21.0
935,1976,52190.0,1,1,39,3,2,1,3,5,0,1399507200,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,8.5,0.0,0.0,9.0
649,1959,18690.0,0,0,77,1,1,1,2,8,0,1356652800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,3.5,11.5,2.0,9.5
1664,1952,49413.0,0,1,88,2,4,2,5,5,0,1382659200,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5,20.5,1.5,1.0,23.0
712,1965,56962.0,2,1,60,7,6,3,5,7,0,1381449600,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5,38.5,5.0,1.5,13.0
2074,1976,53204.0,1,1,40,1,1,0,3,4,0,1395273600,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,4.0,1.0,0.0,3.0
1044,1949,62845.0,1,1,3,11,3,4,10,8,0,1349049600,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,22.5,0.0,0.0,17.0
1703,1962,82571.0,0,0,28,0,6,5,13,2,0,1396396800,0,0,0,0,1,0,0,0,0,0,0,1,0,15.5,279.0,31.0,47.5,39.5
1242,1976,39356.0,1,1,21,1,1,0,2,6,0,1395187200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,3.0
1034,1965,70924.0,0,0,41,1,6,6,7,3,0,1396828800,1,0,0,0,0,0,0,0,1,0,0,0,0,57.0,127.0,66.0,76.0,38.0
732,1970,33697.0,1,0,34,1,1,0,2,7,0,1379203200,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,3.5,0.0,1.5,5.5
917,1989,25443.0,1,0,82,1,1,0,3,8,0,1356134400,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,1.5,4.0,4.5,3.5
1125,1989,37155.0,1,0,51,1,2,0,4,5,0,1359590400,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,13.0,3.5,7.5,1.5
1990,1958,71964.0,0,0,81,1,5,6,5,3,0,1369008000,0,0,1,0,0,0,0,1,0,0,0,0,0,25.5,466.0,90.0,17.0,43.0
139,1953,59354.0,0,2,59,1,4,4,7,3,0,1398297600,0,0,0,1,0,0,0,0,1,0,0,0,0,10.5,39.0,19.5,6.5,6.5
223,1975,22212.0,1,0,49,2,2,0,4,6,0,1386547200,1,0,0,0,0,0,0,0,1,0,0,0,0,4.5,10.0,3.0,4.0,10.5
75,1969,26304.0,1,0,5,1,1,0,2,7,0,1371945600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,2.5,1.0,0.0,2.0
1576,1960,17144.0,1,1,96,5,3,0,4,7,0,1392422400,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,9.5,0.0,1.0,3.0
1417,1986,20491.0,0,0,16,1,0,1,2,7,0,1359072000,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,2.5,2.0,1.0,5.0
1484,1955,49667.0,0,0,35,2,5,10,5,8,0,1345420800,0,0,0,0,1,0,0,0,0,1,0,0,0,13.0,60.0,8.5,6.5,19.5
882,1974,37087.0,1,0,50,3,4,2,8,6,0,1376179200,0,0,0,0,1,0,0,0,1,0,0,0,0,27.5,67.0,7.5,0.0,1.5
2169,1952,8820.0,1,1,52,4,3,0,3,8,0,1363910400,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,6.5,2.0,1.0,2.0
1710,1964,46910.0,1,1,36,2,2,0,3,6,0,1395532800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,7.0,0.0,0.0,3.0
1229,1971,1730.0,0,0,65,15,0,0,0,20,0,1400371200,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,1.5,0.5,0.5,0.5
643,1966,46734.0,1,2,86,4,3,2,3,6,0,1382313600,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,19.5,3.0,0.5,38.0
1332,1976,62061.0,0,1,12,3,10,4,7,6,0,1377907200,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5,42.0,0.0,15.0,19.0
588,1966,49618.0,1,1,77,4,3,1,3,7,0,1359158400,0,0,0,1,0,0,0,0,0,0,1,0,0,1.5,13.0,2.0,1.0,7.0
1061,1976,26907.0,1,1,10,2,1,0,3,7,0,1376956800,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,3.5,0.0,1.5,1.0
1531,1965,76800.0,0,0,33,1,4,4,7,1,0,1394236800,1,0,0,0,0,0,0,0,1,0,0,0,0,13.0,127.5,17.5,35.5,40.5
1384,1970,44511.0,1,0,39,6,8,4,8,8,0,1350000000,0,0,0,1,0,0,0,0,1,0,0,0,0,3.5,66.5,23.0,7.0,7.0
1970,1963,72968.0,0,0,8,1,5,5,8,3,0,1387152000,0,0,0,0,1,0,0,1,0,0,0,0,0,18.5,296.0,72.5,18.5,27.5
1597,1987,57100.0,1,0,9,2,3,2,7,3,0,1400371200,0,0,1,0,0,0,0,0,0,1,0,0,0,5.5,49.5,7.5,5.5,8.5
1309,1962,72828.0,0,1,17,6,6,3,13,7,0,1360800000,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,117.5,9.5,7.0,102.5
708,1976,7500.0,1,0,19,5,4,1,2,9,0,1343779200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,6.0,6.5,3.5,16.0
1619,1976,30560.0,1,0,6,1,1,0,3,7,0,1372291200,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,2.5,2.0,2.5,3.5
1148,1974,40344.0,0,1,48,2,4,1,5,7,0,1381622400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,3.0,0.0,0.0,1.0
623,1971,73691.0,0,1,58,2,6,2,8,2,0,1383696000,0,0,1,0,0,0,0,0,1,0,0,0,0,10.5,125.0,42.5,21.5,36.5
723,1969,62882.0,0,1,26,2,7,5,6,4,0,1344470400,0,0,1,0,0,0,0,0,0,0,1,0,0,66.5,248.5,39.0,12.0,48.5
894,1966,78420.0,0,0,75,1,3,10,8,1,0,1372464000,0,0,0,0,1,0,0,0,0,1,0,0,0,14.0,337.0,45.5,14.0,14.0
2167,1957,82347.0,0,0,38,1,7,7,10,3,0,1352160000,1,0,0,0,0,0,0,0,1,0,0,0,0,27.0,422.5,101.0,66.5,31.5
1930,1940,51141.0,0,0,96,1,3,1,4,5,0,1373241600,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,3.5,0.0,0.0,3.0
1812,1962,54693.0,0,1,72,8,6,4,13,6,0,1361059200,0,0,0,0,1,0,0,0,1,0,0,0,0,8.5,71.0,11.5,13.0,17.5
395,1976,53858.0,0,1,50,4,4,3,6,4,0,1352419200,0,0,1,0,0,0,0,0,1,0,0,0,0,26.5,110.5,29.0,75.0,13.0
839,1979,60474.0,0,1,25,7,10,2,12,7,0,1364774400,0,0,1,0,0,0,0,0,0,1,0,0,0,99.5,151.5,117.0,4.5,85.0
1613,1978,22775.0,1,0,40,1,1,0,2,8,0,1371600000,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,4.0,0.0,0.0,0.5
1208,1958,33438.0,1,1,81,4,2,1,4,5,0,1379808000,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,8.0,1.5,1.0,3.0
1079,1979,61825.0,0,1,56,1,4,2,8,4,0,1375833600,0,0,1,0,0,0,0,0,0,1,0,0,0,25.0,50.0,27.5,15.0,13.5
1314,1979,27244.0,1,0,84,2,2,2,2,7,0,1394150400,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5,8.5,1.5,12.0,23.0
2050,1969,25293.0,1,0,51,1,1,1,2,8,0,1379203200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,5.5,0.0,1.0,4.5
10,1976,7500.0,0,0,59,1,2,0,3,8,0,1352764800,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,5.5,5.5,0.5,8.0
165,1948,83837.0,0,0,79,1,9,10,5,4,0,1355616000,0,0,0,0,1,0,0,0,1,0,0,0,0,33.0,59.5,43.0,44.5,55.5
555,1968,38443.0,1,1,58,2,1,0,3,7,0,1390780800,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,2.5,0.0,0.0,0.5
